CustomerID,R,F,M,R_paper_score,F_paper_score,M_paper_score,scoring_arm,R_fuzzy_score,F_fuzzy_score,M_fuzzy_score
17785,52,3,403.38,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17786,84,2,278.74,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17787,152,4,2601.4700000000003,,,,matched fuzzy dense-rank,4.0,1.0,4.0
17788,73,2,1117.9,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17789,280,2,397.15,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17790,26,20,2783.61,,,,matched fuzzy dense-rank,5.0,2.0,4.0
17791,29,1,106.1,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17792,466,2,370.05,,,,matched fuzzy dense-rank,2.0,1.0,2.0
17793,24,1,323.04,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17794,686,2,147.3,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17795,179,2,350.39,,,,matched fuzzy dense-rank,4.0,1.0,2.0
17796,39,7,1361.99,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17797,21,8,1985.87,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17798,581,1,183.09,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17799,21,20,6341.89,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17800,36,9,1199.01,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17801,450,3,798.3299999999999,,,,matched fuzzy dense-rank,2.0,1.0,3.0
17802,81,10,5053.12,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17803,391,1,184.66,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17804,375,3,385.23,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17805,73,2,927.03,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17806,10,1,546.04,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17807,394,3,437.87,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17808,548,4,262.64,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17809,15,20,11337.39,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17810,668,2,374.81,,,,matched fuzzy dense-rank,1.0,1.0,2.0
17811,3,47,9609.8,,,,matched fuzzy dense-rank,5.0,3.0,5.0
17812,12,7,1165.8899999999999,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17813,13,5,1770.8799999999999,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17814,374,2,1617.32,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17815,392,1,591.96,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17816,36,6,112.32,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17817,3,6,807.85,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17818,737,1,130.18,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17819,71,12,6612.5199999999995,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17820,373,1,183.56,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17821,405,1,334.62,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17822,419,5,2188.5,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17823,420,2,494.25,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17824,50,1,298.4,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17825,598,4,731.96,,,,matched fuzzy dense-rank,1.0,1.0,3.0
17826,373,1,134.59,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17827,4,6,2388.05,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17828,22,4,1820.09,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17829,298,5,4756.74,,,,matched fuzzy dense-rank,3.0,1.0,5.0
17830,1,3,398.7,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17831,32,1,35.400000000000006,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17832,49,1,155.37,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17833,722,1,342.36,,,,matched fuzzy dense-rank,1.0,1.0,2.0
17834,414,2,730.47,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17835,2,3,350.64,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17836,46,1,110.21000000000001,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17837,41,8,1593.38,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17838,26,13,6722.900000000001,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17839,41,1,338.8,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17840,443,1,185.72,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17841,1,211,70884.07,,,,matched fuzzy dense-rank,5.0,5.0,5.0
17842,601,1,430.69,,,,matched fuzzy dense-rank,1.0,1.0,2.0
17843,302,2,326.23,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17844,106,1,51.559999999999995,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17845,554,4,598.19,,,,matched fuzzy dense-rank,2.0,1.0,2.0
17846,84,1,2033.1,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17847,515,2,129.69,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17848,80,30,3650.9,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17849,217,8,1063.76,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17850,371,155,56600.08,,,,matched fuzzy dense-rank,3.0,5.0,5.0
17851,421,6,1563.34,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17852,11,5,663.21,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17853,406,3,1608.19,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17854,184,6,1071.45,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17855,372,1,417.94,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17856,1,4,1418.03,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17857,3,24,28682.24,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17858,5,30,12797.65,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17859,304,1,148.21,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17860,368,4,1015.54,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17861,2,18,5127.69,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17862,323,4,1279.09,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17863,58,12,5745.2,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17864,12,5,924.32,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17865,30,46,26374.39,,,,matched fuzzy dense-rank,5.0,3.0,5.0
17866,142,3,1134.95,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17867,29,15,1621.2800000000002,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17868,385,1,234.65,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17869,106,7,1036.16,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17870,1,13,3108.15,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17871,204,5,1118.99,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17872,381,1,235.87,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17873,79,18,6515.88,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17874,184,6,683.46,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17875,687,1,167.1,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17876,399,3,3424.02,,,,matched fuzzy dense-rank,3.0,1.0,5.0
17877,169,1,237.61,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17878,43,3,1412.33,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17879,173,1,178.51999999999998,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17880,364,3,824.9200000000001,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17881,303,1,133.35000000000002,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17882,378,2,313.46,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17883,2,7,995.85,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17884,3,20,3072.89,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17885,11,1,190.19,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17886,31,6,1608.38,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17887,128,1,111.35,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17888,20,25,1820.44,,,,matched fuzzy dense-rank,5.0,2.0,4.0
17889,211,7,774.87,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17890,322,2,602.09,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17891,161,1,203.85999999999999,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17892,55,3,244.1,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17893,224,1,112.25,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17894,71,18,2453.38,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17895,43,1,98.0,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17896,22,1,256.32,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17897,172,9,2585.0,,,,matched fuzzy dense-rank,4.0,1.0,4.0
17898,84,4,299.18,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17899,158,1,155.8,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17900,189,2,112.19999999999999,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17901,28,3,260.08,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17902,546,1,216.39999999999998,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17903,393,1,381.09000000000003,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17904,20,1,191.67,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17905,70,13,2383.52,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17906,246,1,72.9,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17907,640,1,291.76,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17908,373,5,1411.54,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17909,736,1,132.55,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17910,725,1,261.7,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17911,8,1,366.23,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17912,309,6,375.5,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17913,58,14,3479.64,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17914,3,1,336.43,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17915,550,1,242.13,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17916,628,2,43.87,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17917,44,3,341.28,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17918,500,3,396.39,,,,matched fuzzy dense-rank,2.0,1.0,2.0
17919,87,2,1840.32,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17920,3,54,24516.46,,,,matched fuzzy dense-rank,5.0,3.0,5.0
17921,63,10,2423.5,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17922,542,1,170.4,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17923,281,3,497.0,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17924,11,8,3536.7000000000003,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17925,372,1,488.16,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17926,132,5,1035.49,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17927,721,1,294.0,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17928,44,3,341.24,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17929,10,12,3082.1,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17930,35,13,4275.22,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17931,133,14,3437.29,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17932,28,3,1331.57,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17933,631,1,114.69,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17934,51,3,1049.15,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17935,137,7,686.14,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17936,4,1,389.84,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17937,8,7,4301.22,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17938,419,1,144.29,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17939,159,1,99.14,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17940,48,16,30393.19,,,,matched fuzzy dense-rank,5.0,1.0,5.0
17941,130,4,1433.28,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17942,7,1,77.50000000000001,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17944,422,1,75.41,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17945,696,3,360.35,,,,matched fuzzy dense-rank,1.0,1.0,2.0
17946,232,2,149.57999999999998,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17947,36,1,176.68,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17948,146,1,358.56000000000006,,,,matched fuzzy dense-rank,4.0,1.0,2.0
17949,0,118,118628.08,,,,matched fuzzy dense-rank,5.0,5.0,5.0
17950,71,7,1432.81,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17951,39,4,1636.0800000000002,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17952,377,4,819.61,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17953,539,1,160.82,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17954,4,19,3966.05,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17955,198,6,949.9,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17956,248,1,12.75,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17957,65,1,111.68,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17958,116,2,973.88,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17959,591,1,140.75,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17960,170,3,135.08,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17961,20,100,2995.54,,,,matched fuzzy dense-rank,5.0,4.0,4.0
17962,141,4,687.42,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17963,470,4,651.51,,,,matched fuzzy dense-rank,2.0,1.0,3.0
17964,31,2,733.46,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17965,37,29,7240.9800000000005,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17966,37,10,1974.42,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17967,371,2,357.28999999999996,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17968,373,4,888.04,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17969,165,20,2369.94,,,,matched fuzzy dense-rank,4.0,2.0,4.0
17970,210,1,582.59,,,,matched fuzzy dense-rank,4.0,1.0,2.0
17971,547,1,161.94,,,,matched fuzzy dense-rank,2.0,1.0,1.0
17972,241,1,136.04,,,,matched fuzzy dense-rank,4.0,1.0,1.0
17973,51,1,337.04,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17974,24,6,1858.06,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17975,14,24,7028.83,,,,matched fuzzy dense-rank,5.0,2.0,5.0
17976,371,1,706.38,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17977,28,2,1565.6299999999999,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17978,364,4,1461.76,,,,matched fuzzy dense-rank,3.0,1.0,4.0
17979,35,4,757.71,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17980,165,4,1033.42,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17981,410,1,239.12,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17982,680,1,138.18,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17983,394,1,171.71,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17984,144,5,1191.27,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17985,21,1,634.95,,,,matched fuzzy dense-rank,5.0,1.0,3.0
17986,55,1,20.8,,,,matched fuzzy dense-rank,5.0,1.0,1.0
17987,184,5,1003.64,,,,matched fuzzy dense-rank,4.0,1.0,3.0
17988,11,14,489.54,,,,matched fuzzy dense-rank,5.0,1.0,2.0
17989,378,1,228.82999999999998,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17990,236,6,1527.6100000000001,,,,matched fuzzy dense-rank,4.0,1.0,4.0
17991,224,3,320.55,,,,matched fuzzy dense-rank,4.0,1.0,2.0
17992,388,1,254.13,,,,matched fuzzy dense-rank,3.0,1.0,1.0
17993,616,1,235.19,,,,matched fuzzy dense-rank,1.0,1.0,1.0
17994,121,11,2313.32,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17995,281,3,495.48,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17996,379,3,482.33,,,,matched fuzzy dense-rank,3.0,1.0,2.0
17997,73,8,1970.6699999999998,,,,matched fuzzy dense-rank,5.0,1.0,4.0
17998,379,3,639.24,,,,matched fuzzy dense-rank,3.0,1.0,3.0
17999,36,3,730.9,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18000,563,1,124.25,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18001,11,6,953.84,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18002,375,4,249.92,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18003,375,1,358.61,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18004,361,1,169.47,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18005,3,2,249.72,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18006,22,4,997.86,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18007,392,1,220.32,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18008,69,23,19787.13,,,,matched fuzzy dense-rank,5.0,2.0,5.0
18009,234,8,2155.83,,,,matched fuzzy dense-rank,4.0,1.0,4.0
18010,256,1,174.8,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18011,372,2,527.03,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18012,722,1,115.3,,,,matched fuzzy dense-rank,1.0,1.0,1.0
18013,154,2,187.29,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18014,27,1,166.42,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18015,3,1,120.03,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18016,31,7,1960.46,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18017,80,4,688.0,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18018,107,4,297.99,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18019,51,1,38.45,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18020,543,1,190.48000000000002,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18021,509,2,227.06,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18022,35,5,1651.79,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18024,152,2,389.78,,,,matched fuzzy dense-rank,4.0,1.0,2.0
18025,379,6,1177.72,,,,matched fuzzy dense-rank,3.0,1.0,3.0
18026,500,2,2074.07,,,,matched fuzzy dense-rank,2.0,1.0,4.0
18027,98,1,115.31,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18028,582,1,192.05,,,,matched fuzzy dense-rank,1.0,1.0,1.0
18029,641,1,433.77,,,,matched fuzzy dense-rank,1.0,1.0,2.0
18030,3,2,230.64999999999998,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18031,378,1,462.09999999999997,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18032,333,1,73.5,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18033,64,1,97.97,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18034,21,3,793.7,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18035,35,5,1276.74,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18036,31,11,1563.6399999999999,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18037,153,15,167.42,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18038,555,1,149.41,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18039,373,4,579.17,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18040,18,2,357.20000000000005,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18041,11,38,8752.38,,,,matched fuzzy dense-rank,5.0,3.0,5.0
18042,53,2,281.15,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18043,24,3,875.97,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18044,3,18,3505.61,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18045,44,1,189.4,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18046,649,1,189.63,,,,matched fuzzy dense-rank,1.0,1.0,1.0
18047,380,2,342.69,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18048,202,3,401.73,,,,matched fuzzy dense-rank,4.0,1.0,2.0
18049,436,2,556.52,,,,matched fuzzy dense-rank,2.0,1.0,2.0
18050,358,2,412.06,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18051,633,7,2282.28,,,,matched fuzzy dense-rank,1.0,1.0,4.0
18052,564,1,10877.18,,,,matched fuzzy dense-rank,2.0,1.0,5.0
18053,70,3,571.07,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18054,392,1,176.5,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18055,6,14,11195.57,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18056,287,2,554.6,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18057,392,3,1203.56,,,,matched fuzzy dense-rank,3.0,1.0,3.0
18058,9,3,774.06,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18059,22,3,306.46,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18060,407,2,1185.46,,,,matched fuzzy dense-rank,3.0,1.0,3.0
18061,21,28,6488.97,,,,matched fuzzy dense-rank,5.0,2.0,5.0
18062,172,6,1632.67,,,,matched fuzzy dense-rank,4.0,1.0,4.0
18063,390,2,186.60000000000002,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18064,132,11,4495.03,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18065,5,29,5866.63,,,,matched fuzzy dense-rank,5.0,2.0,5.0
18066,74,3,1440.4,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18067,39,1,396.33,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18068,288,1,101.69999999999999,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18069,25,11,4540.56,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18070,668,1,314.1,,,,matched fuzzy dense-rank,1.0,1.0,2.0
18071,257,6,1428.63,,,,matched fuzzy dense-rank,4.0,1.0,4.0
18072,185,1,247.44,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18073,113,12,3877.5200000000004,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18074,373,2,1509.04,,,,matched fuzzy dense-rank,3.0,1.0,4.0
18075,22,20,5783.29,,,,matched fuzzy dense-rank,5.0,2.0,5.0
18076,379,1,151.49,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18077,7,18,4338.56,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18078,216,4,844.6,,,,matched fuzzy dense-rank,4.0,1.0,3.0
18079,44,5,4242.75,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18080,18,2,1231.5,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18081,35,3,343.45,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18082,25,1,703.37,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18083,397,1,470.72999999999996,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18084,15,3,812.93,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18085,329,4,1645.75,,,,matched fuzzy dense-rank,3.0,1.0,4.0
18086,273,1,101.34,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18087,97,17,14761.519999999999,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18088,60,1,167.67000000000002,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18089,446,1,428.45,,,,matched fuzzy dense-rank,2.0,1.0,2.0
18090,421,1,349.4,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18091,592,1,360.85,,,,matched fuzzy dense-rank,1.0,1.0,2.0
18092,1,18,16179.44,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18093,92,8,4452.71,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18094,81,13,6391.52,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18095,312,5,2303.09,,,,matched fuzzy dense-rank,3.0,1.0,4.0
18096,11,6,1805.28,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18097,7,11,4663.32,,,,matched fuzzy dense-rank,5.0,1.0,5.0
18098,395,1,550.84,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18099,126,1,168.31,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18100,549,1,451.56,,,,matched fuzzy dense-rank,2.0,1.0,2.0
18101,10,5,629.16,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18102,0,145,608821.65,,,,matched fuzzy dense-rank,5.0,5.0,5.0
18103,548,1,105.8,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18104,36,1,754.64,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18105,37,1,113.48000000000002,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18106,329,6,1461.46,,,,matched fuzzy dense-rank,3.0,1.0,4.0
18107,441,1,167.13,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18108,253,3,848.8100000000001,,,,matched fuzzy dense-rank,4.0,1.0,3.0
18109,1,38,9893.96,,,,matched fuzzy dense-rank,5.0,3.0,5.0
18110,19,2,435.43,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18111,588,1,405.85,,,,matched fuzzy dense-rank,1.0,1.0,2.0
18112,11,4,775.96,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18113,368,1,152.64000000000001,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18114,289,1,220.1,,,,matched fuzzy dense-rank,3.0,1.0,1.0
18115,697,1,9.700000000000001,,,,matched fuzzy dense-rank,1.0,1.0,1.0
18116,67,13,2154.3,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18117,25,1,320.72,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18118,10,29,6733.22,,,,matched fuzzy dense-rank,5.0,2.0,5.0
18119,367,1,362.24,,,,matched fuzzy dense-rank,3.0,1.0,2.0
18120,213,1,111.15,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18121,148,2,673.1,,,,matched fuzzy dense-rank,4.0,1.0,3.0
18122,7,6,1826.21,,,,matched fuzzy dense-rank,5.0,1.0,4.0
18123,23,3,684.59,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18124,471,1,111.53,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18125,29,4,1142.99,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18126,60,1,206.82999999999998,,,,matched fuzzy dense-rank,5.0,1.0,1.0
18127,18,4,561.53,,,,matched fuzzy dense-rank,5.0,1.0,2.0
18128,536,1,420.04,,,,matched fuzzy dense-rank,2.0,1.0,2.0
18129,242,1,112.55000000000001,,,,matched fuzzy dense-rank,4.0,1.0,1.0
18130,14,3,1059.39,,,,matched fuzzy dense-rank,5.0,1.0,3.0
18131,631,1,222.95999999999998,,,,matched fuzzy dense-rank,1.0,1.0,1.0
18132,503,1,226.9,,,,matched fuzzy dense-rank,2.0,1.0,1.0
18133,211,1,931.4999999999999,,,,matched fuzzy dense-rank,4.0,1.0,3.0
18134,597,2,445.0,,,,matched fuzzy dense-rank,1.0,1.0,2.0
18135,28,10,1249.6200000000001,,,,matched fuzzy dense-rank,5.0,1.0,3.0
